lateral_position_motor,elevational_position_motor,axial_position_motor,mean_error_lateral_position_tracked,mean_error_elevational_position_tracked,mean_error_axial_position_tracked,repeatability_lateral_position_tracked,repeatability_elevational_position_tracked,repeatability_axial_position_tracked,mean_error_rms,repeatability_rms
-0.01,-0.02,0.02,0.0004624463974712,-0.000128505644588,-0.0002088159952324,0.0002824230941555,0.0001692683889372,0.0001938866534898,0.0005234257264312,0.0003821081339193
-0.01,-0.02,0.03,0.0016995803307074,-0.0038183097593156,-0.0023674020681069,0.000737876732953,0.0009188409478302,0.0005930026530529,0.0048034003862565,0.0013192357283559
-0.01,-0.02,0.04,0.0028966780286804,-0.0043855468280431,-0.0021538097390078,0.0004386423148454,0.0007907651651485,0.0002143162514555,0.0056800229730736,0.0009293266822938
-0.01,-0.02,0.05,0.0030381271831301,-0.0015606489723881,-0.0014696148784251,0.0005584244621006,0.0006593532350879,0.0002195929613665,0.0037182805013579,0.0008915187250838
-0.01,-0.02,0.06,0.0031304319826304,-0.0006117046861607,-0.001267360985914,0.000986516647966,0.0009704282001056,0.0001183594646742,0.0034321991331453,0.0013888682267056
-0.01,-0.02,0.07,0.0035880770992367,0.0001590977556415,-0.0014469200715997,0.0010321554377524,0.0005341529943472,0.0001412209109254,0.0038721036994785,0.0011707295224494
-0.01,-0.02,0.08,0.0030912395113069,0.0011554460218058,-0.0015538252761189,0.0017430926393096,0.0011185209248009,0.0001439894032526,0.0036476280257556,0.0020761006615003
-0.01,-0.02,0.09,0.0033106987477865,0.0004771895371098,-0.0015982339453247,0.0006185648823373,0.0004399042959848,4.826767496209073e-05,0.0037071266227242,0.0007605708854098
-0.01,-0.02,0.1,0.0034131885667806,0.0003562591220702,-0.0015801112913213,0.000536773505586,0.0002732958559405,6.786439800499081e-05,0.0037780323512936,0.0006061534440139
-0.01,-0.02,0.11,0.0032790599651665,0.0002429782500057,-0.0015822309534806,0.000797425409582,0.00032025621491,5.566299294195267e-05,0.0036489351152474,0.0008611327980159
-0.01,-0.02,0.12,0.0026945181817378,3.662421872601074e-05,-0.0015663640769052,0.0016044976660247,0.0004482886310387,9.693741254345568e-05,0.0031169321433954,0.0016687637097408
-0.01,-0.02,0.13,0.002699850137081,0.0001261622790622,-0.0014920229503967,0.0010723793689196,0.0005086883996926,0.0001020620125018,0.0030872706664407,0.0011912925976696
-0.01,-0.02,0.14,0.0012146570183341,-0.000289965927206,-0.0014162322536114,0.0006259253880507,0.0003741218170389,8.890195595272217e-05,0.0018881699360221,0.0007346109740285
-0.01,-0.01,0.02,0.0011345020926384,-0.0007963540915779,-0.0005976671773254,0.0004383895686661,0.0004342837838418,0.0003239509587381,0.0015094637763875,0.0006969447915657
-0.01,-0.01,0.03,0.0022803052133549,-0.001388418166525,-0.0006382896352883,0.0002639583084616,0.0003954640330086,0.0001645466376111,0.0027449791492299,0.0005031315791704
-0.01,-0.01,0.04,0.0035560237871266,0.0003099278264143,-0.0007522878238197,0.000351929898143,0.0003663905329052,0.0002043894787766,0.003647916857888,0.000547605455455
-0.01,-0.01,0.05,0.0022236746903553,0.0006131079926272,-0.0011314432286189,0.000953587175406,0.0004956040454673,0.0002653300762194,0.0025692011051566,0.0011069561510417
-0.01,-0.01,0.06,0.0012909445202447,0.0006925650478268,-0.0012091485786241,0.0006673706726026,0.0004078417583218,0.0001516045457429,0.0018995326754257,0.0007966821529136
-0.01,-0.01,0.07,0.0014297224413361,0.0008930563991809,-0.0012134554542537,0.0004634820364872,0.0003680517738757,0.0001028705055515,0.0020770484180289,0.0006007162785474
-0.01,-0.01,0.08,0.0019768890189493,0.0008670285671642,-0.0011801549925208,0.0005291777940425,0.0002780999861589,6.115511056147029e-05,0.0024602021331372,0.000600923196055
-0.01,-0.01,0.09,0.0023401085520102,0.0004923765150255,-0.0011519622796244,0.0005861260153176,0.0002583326575134,5.664470251303736e-05,0.0026543473324751,0.0006430303959323
-0.01,-0.01,0.1,0.0027586858734803,0.0002196588570494,-0.001168937248706,0.0005624632016077,0.0002939860429831,5.29898407248323e-05,0.0030041657832804,0.00063686778051
-0.01,-0.01,0.11,0.0028023141930882,0.0002405421380286,-0.0011418648393476,0.0004577977650687,0.0002368120992891,5.200470146518895e-05,0.0030355692494637,0.000518037887655
-0.01,-0.01,0.12,0.0025691431643822,-0.0001715069025304,-0.0011525844096228,0.0005674403760627,0.0002951640128015,6.528700990516942e-05,0.0028210569008818,0.0006429407192748
-0.01,-0.01,0.13,0.0023696954390542,-7.87264773658129e-05,-0.001117581070623,0.0006252822030606,0.0003529793877847,7.59178158314406e-05,0.0026211909090197,0.00072203586921
-0.01,-0.01,0.14,0.0019140684084304,-9.36624535939204e-05,-0.0010699528814731,0.0006235641264211,0.0003060774831804,5.537103749975443e-05,0.0021948188298667,0.0006968368512523
-0.01,-0.0,0.02,0.0002251590104273,0.0011331449212753,-0.0011310046876023,0.0003721073460888,0.0003092382187723,0.0002111094382322,0.0016167515566614,0.0005278819450156
-0.01,-0.0,0.03,0.0007376953359149,0.0006578470496708,-0.0007201461222909,0.0002216567137492,9.239523996891284e-05,6.556495146022682e-05,0.001222934007558,0.0002489324044374
-0.01,-0.0,0.04,0.0032433382158092,0.0006601581567421,-0.000834503721323,0.0002471601212148,0.0001337338438692,6.418826144950304e-05,0.0034134217487652,0.0002882585634857
-0.01,-0.0,0.06,0.002976500609699,0.0009237041413533,-0.0008176402095405,0.0005348544638797,0.0003119576684926,5.452030827600171e-05,0.0032220057002665,0.0006215781113247
-0.01,-0.0,0.07,0.0028034096558178,0.0007306470869444,-0.0007355992519703,0.0002468916419019,0.000207518847784,4.461042960985309e-05,0.002988989314717,0.0003255912244772
-0.01,-0.0,0.08,0.0027823874328073,0.0005180628044914,-0.0006779862895178,0.0002422229746083,0.0001491459678609,3.256774299397166e-05,0.0029102807947715,0.0002863165154877
-0.01,-0.0,0.09,0.0030386512383707,0.0003617815149657,-0.0006846990912455,0.0003430852904029,0.0001811018606028,3.999302713054258e-05,0.00313577742491,0.0003900062084425
-0.01,-0.0,0.1,0.0027115717747684,0.0001954711662217,-0.000530230086447,0.0003868039704739,0.0002480771885272,4.0493086428264875e-05,0.0027698329211558,0.0004613017375758
-0.01,-0.0,0.11,0.0010976832735267,-1.5669333720581428e-05,-0.0006729224011628,0.0005916532877582,0.000256314018518,3.40579646978527e-05,0.0012876251997326,0.0006456860180949
-0.01,-0.0,0.12,0.0013842489213239,-9.987490513253232e-05,-0.0006553628655068,0.0007883912202408,0.0002523229115398,4.10526066115528e-05,0.0015348031008396,0.0008288020779114
-0.01,-0.0,0.13,0.0007701287707681,-0.0002456936209679,-0.0006637534524071,0.0004917843822983,0.0003583353895502,3.9414072627423334e-05,0.0010459600014013,0.0006097619200948
-0.01,-0.0,0.14,0.0002945582747704,-0.0006903617980871,-0.000672084765677,0.0004106458976593,0.000333521871538,4.914832782707308e-05,0.0010075028147598,0.000531302597572
0.0,-0.02,0.02,-0.0027728121731484,0.0025626386527436,0.003311554213665,0.0021868303598738,0.0012671208407469,0.0014115546467694,0.0050221504878028,0.00289487629593
0.0,-0.02,0.03,0.0018130504288521,-0.0017563426395423,-0.0001714941769531,0.0006344042727656,0.0006612012087573,0.0002383458083602,0.0025300793619498,0.0009468181156527
0.0,-0.02,0.04,0.0029947421463188,-0.0048012341425677,-0.0017371615194433,0.0008188953440734,0.0011230304785964,0.0005334822791151,0.0059192955627618,0.0014887546414811
0.0,-0.02,0.05,0.0030732737424571,-0.0006317206527651,-0.0015777514988428,0.0006186557904218,0.0006827978710104,0.0001401357286327,0.0035118915517577,0.0009319795824578
0.0,-0.02,0.06,0.0033894739399109,-0.0017498546656358,-0.001848552593594,0.001385297284088,0.0008790394403891,0.0002512777793756,0.004238829040132,0.0016597889701613
0.0,-0.02,0.07,0.0013460554885302,0.0001335922080201,-0.0014411345852789,0.0023863168956602,0.001101322012961,0.0001943329259107,0.0019765073106703,0.0026353716604758
0.0,-0.02,0.08,-0.000578527939146,0.0015491446363482,-0.0012679230129425,0.0031201258524289,0.0015795277175724,0.0001599955496872,0.0020837880044401,0.0035008130086445
0.0,-0.02,0.09,0.0014431138722925,0.0009597576666823,-0.0013574461701134,0.0022187762830202,0.0010931412845559,0.0001010380799048,0.0022014478262984,0.0024755069694275
0.0,-0.02,0.1,0.0018140633534825,0.0004312071774401,-0.0014283423513273,0.0005019297175701,0.000336308591594,6.863486843239743e-05,0.0023488140311483,0.0006080687916056
0.0,-0.02,0.11,0.0023292523191119,0.0004157225226591,-0.0014196810018834,0.0006172650346878,0.0002096939241156,8.988189337849094e-05,0.0027592998621105,0.0006580778218543
0.0,-0.02,0.12,0.0016488928259189,0.0004779979155907,-0.0013409813905551,0.0006442804686567,0.0003855458605556,6.520155984616854e-05,0.0021784307766122,0.0007536538836167
0.0,-0.02,0.13,0.0012947359276618,0.0003516231461689,-0.0012637629001729,0.0005302582641218,0.0002426950761981,6.08741648249068e-05,0.0018431160102266,0.0005863278866159
0.0,-0.02,0.14,0.0009225731693511,0.0002540009270516,-0.0012567061430767,0.0006290456284825,0.0002905516768251,5.35757452422664e-05,0.0015795467874667,0.0006949741290848
0.0,-0.01,0.02,0.0005176798882129,-0.0011049330261866,-0.0020173859341501,0.000136199169305,0.0001435194361579,0.0001517382192936,0.0023576928269656,0.0002493441987872
0.0,-0.01,0.03,0.0014370253067032,-0.0026501137932983,-0.0008261968533614,0.0003187908823908,0.0005472187929043,0.0001657130325906,0.0031258192670146,0.000654627255141
0.0,-0.01,0.04,0.0009961771897141,-9.061825273948934e-05,-0.0008827560248666,0.0002882114906669,0.0002358693757411,7.095033597117008e-05,0.0013341060154556,0.0003791229034751
0.0,-0.01,0.05,0.0021464837801055,-0.0004087575013719,-0.0010383026449643,0.0003822132121858,0.0002795671039784,5.89205777916592e-05,0.0024192039384318,0.0004771963324288
0.0,-0.01,0.06,0.0026665293462284,0.0001014431650789,-0.0011187147023571,0.0004290116958888,0.0003125510424386,3.9376155860617216e-05,0.0028934740460748,0.0005322496322115
0.0,-0.01,0.07,0.0027352487569613,0.0005602576914277,-0.0010902250519944,0.0008944575860112,0.0002997889294222,6.897425235088426e-05,0.002997343007942,0.0009458780169052
0.0,-0.01,0.08,0.0035299780414105,0.0006443708346138,-0.0010369524578736,0.0011333470779037,0.0004241841153841,8.808073942508518e-05,0.0037351344213069,0.0012133284713526
0.0,-0.01,0.09,0.0023743216823456,0.0005295112498946,-0.0010539518566483,0.0007210892086043,0.0004563080777047,6.669430987994184e-05,0.0026511507183021,0.0008559409088918
0.0,-0.01,0.1,0.0018744516706013,0.0004812606868124,-0.0010683690490212,0.0007604380641341,0.0003722704118435,5.642619254540049e-05,0.0022105640318701,0.0008485488931838
0.0,-0.01,0.11,0.0015885269206817,0.0004853787636898,-0.0010161230774947,0.0004295033832039,0.0002243011959384,3.545112363298174e-05,0.0019471816634791,0.0004858404726346
0.0,-0.01,0.12,0.0011704812771293,0.0003853892080674,-0.0009919055437274,0.0004320474489226,0.0001666634956208,5.1710187937416305e-05,0.0015819064035152,0.000465956717335
0.0,-0.01,0.13,0.0011071043524216,0.0003679927494636,-0.00092342159846,0.0003229222121159,0.000264428497079,3.942855036492584e-05,0.0014878864739325,0.000419232388693
0.0,-0.01,0.14,0.0008523743975782,0.0002613027630863,-0.0008696699131962,0.0005896639754632,0.0002211380655677,5.014642823390737e-05,0.0012454505231289,0.0006317596950319
0.0,-0.0,0.02,-0.0003906491657872,0.0007236258138183,-0.0015380745804323,0.000177200318015,6.816291580462612e-05,0.0001179653569656,0.0017441085127155,0.0002235217243125
0.0,-0.0,0.03,-0.0005846975841437,0.0008829016826089,-0.0008494797229689,0.0006052934788939,0.0001591123117682,0.0002391239631956,0.0013575722617204,0.0006699829797257
0.0,-0.0,0.04,-4.252716225527901e-05,0.0015962113063534,-0.000294304228598,0.0004085428387673,0.0001875292207655,0.0001404243817051,0.0016236730191238,0.0004709495373458
0.0,-0.0,0.05,0.0020487595772569,0.0006356225312029,-0.0008865929763683,0.0002059331805805,9.5591378655254e-05,6.898761081504543e-05,0.0023210943352911,0.0002372877514394
0.0,-0.0,0.06,0.0027834903275107,0.0004113707130111,-0.0008119119064365,0.0001658549811689,8.206507792037616e-05,3.529253834820508e-05,0.00292852270107,0.0001883828948065
0.0,-0.0,0.07,0.0035490880107764,0.0003280873919894,-0.0007363249193412,0.0001658108276028,0.0001533292795579,3.3777860504055745e-05,0.0036394836765484,0.0002283507004156
0.0,-0.0,0.08,0.0034533521988581,6.129460139677578e-05,-0.0004976324838047,0.0003131893422603,0.000241806024181,6.335792109197065e-05,0.0034895610793417,0.0004007142917352
0.0,-0.0,0.09,0.0027181114059654,0.000281207495201,-0.0004078952033685,0.0004100258409789,0.000263048300583,6.06182982684379e-05,0.0027628944546485,0.0004909075032987
0.0,-0.0,0.1,0.0001556572813076,0.0006104720070942,-0.0005050610704917,0.0006921903066231,0.0005194780658179,6.961416757615745e-05,0.0008074601820498,0.0008682344232845
0.0,-0.0,0.11,-0.0004716959803774,0.000362867437354,-0.0004805494049891,0.0006686656097271,0.0004189540505502,6.777500053648208e-05,0.000764916731175,0.0007919783108153
0.0,-0.0,0.12,-0.0005847047011652,-7.325901492751116e-05,-0.0004739893597311,0.0005463640978557,0.0002622629777611,5.8850306926135183e-05,0.0007562488902281,0.0006088997910618
0.0,-0.0,0.13,-0.0007605445248988,9.954169971874418e-05,-0.000417591232835,0.0005961319682793,0.000391762903392,7.550456921151261e-05,0.0008733378281496,0.0007173231043613
0.0,-0.0,0.14,-0.0010163811884876,-0.0004722092121282,-0.0004291154646585,0.0004074603448403,0.0003025866600684,3.499770764779023e-05,0.001200063474296,0.0005087312247242
0.01,-0.02,0.02,0.0010747364468874,-0.000638872316439,-0.0012506523890278,0.0003928789729701,0.0002751175744091,0.0001729237149618,0.0017684308482837,0.0005098491721548
0.01,-0.02,0.03,-9.913550503412328e-05,-0.004272030262053,-0.0018603894831144,0.0003890416408057,0.0002603749559326,0.0001801681732308,0.0046605921766593,0.0005016065057423
0.01,-0.02,0.04,0.0001212200600716,-0.0058083303741097,-0.0018362441551314,0.0006925607058391,0.0006140293852068,0.0003776353236827,0.0060928801592534,0.000999640362762
0.01,-0.02,0.05,0.002650473354869,-0.0004706509611495,-0.0012036828573068,0.000466981708597,0.0005969155178451,0.000212721484596,0.0029487919141703,0.0007871661080212
0.01,-0.02,0.06,0.0044565688217966,0.0013704107141715,-0.0010299049096476,0.0008334649621357,0.0005176844260265,0.0002330781152393,0.0047749068380276,0.0010084574437535
0.01,-0.02,0.07,0.0053675337061841,0.0022004255906141,-0.0011082434641299,0.0022216920390562,0.0010927445210445,0.0004231205107482,0.0059059710837963,0.0025117796621707
0.01,-0.02,0.08,0.0040953386552625,0.0008413074572284,-0.001295322605986,0.0033851118644371,0.0013484110660594,0.0002970179328731,0.0043769233020986,0.0036558739571096
0.01,-0.02,0.09,0.0010701678606277,0.000285308152697,-0.0012092224059493,0.0016044319153538,0.0006024651227676,0.0001431665282112,0.0016397801129925,0.0017197856406999
0.01,-0.02,0.1,0.0012739617569892,0.0001739339427485,-0.0013364827515882,0.0013198191562457,0.000559444391836,0.0001366132410674,0.0018545667202892,0.0014399874341066
0.01,-0.02,0.11,0.001270889866588,9.744569642176346e-05,-0.0013004606949773,0.0006661159762202,0.0003676895851984,0.0001001807641437,0.0018209488559342,0.0007674257686211
0.01,-0.02,0.12,0.0012159033025508,-6.274307807939923e-05,-0.0012292514345571,0.001868577405292,0.0008231976401804,0.0001268592029455,0.0017301493069563,0.0020458076966661
0.01,-0.02,0.13,0.0018737237014438,-1.832405512777639e-05,-0.0012888105643852,0.0006438070458739,0.0003909463701786,0.0001195684749266,0.0022742490961238,0.0007626422469736
0.01,-0.02,0.14,0.0008278769239569,-0.000141211874217,-0.001097937458544,0.0014000805591145,0.0007119251865036,0.0001340656029156,0.0013823124312232,0.0015763998950374
0.01,-0.01,0.02,-0.0004969758788987,-0.0028744309268919,-0.0013302360566362,0.0002513316788134,0.0002537173405438,0.0001386571873863,0.0032060670835239,0.0003831004010461
0.01,-0.01,0.03,-0.0009596422323986,-0.0039763266703573,-0.0008265613455123,0.0006938331134259,0.0006291328919565,0.0003256721926655,0.0041731631481998,0.0009916022196947
0.01,-0.01,0.04,0.0001438572986239,-0.000307834610262,-0.0010073892128269,0.0004901375820899,0.000427703095383,0.0001141732898999,0.001063151022086,0.000660454636825
0.01,-0.01,0.05,0.0012532008648102,0.0009000009293771,-0.0009207675151137,0.0003881198356293,0.0002703411222278,6.972414594563608e-05,0.0017967545456543,0.0004781033211599
0.01,-0.01,0.06,0.0015640557968034,0.00091744313628,-0.0008495192575914,0.000532531234279,0.0002965500768438,4.4962799005611105e-05,0.0020024123982937,0.0006111899188085
0.01,-0.01,0.07,0.0019947680087668,0.0005821357622247,-0.0008476307538235,0.0005125685856898,0.0003115087094803,5.656203107736158e-05,0.0022442057279332,0.000602464517194
0.01,-0.01,0.08,0.0016450589824663,0.0006592355222064,-0.0007681799099471,0.0004928019810331,0.000243547714952,5.8992933356319255e-05,0.0019315566011842,0.0005528557209205
0.01,-0.01,0.09,0.0013718986791221,0.0005371311848487,-0.0007611104284228,0.000765059534185,0.0002772097142999,3.785534128992184e-05,0.0016582837452523,0.0008146130022371
0.01,-0.01,0.1,0.0012559456503995,0.0003295148906124,-0.0007951141111372,0.0005150383171104,0.0002990921318055,5.058209703356136e-05,0.0015225590266464,0.0005977282994306
0.01,-0.01,0.11,0.0008002982124112,0.0002603146256408,-0.0007644004371369,0.0006059627910588,0.0003171424031134,6.13657762713174e-05,0.0011369032330881,0.0006866847650106
0.01,-0.01,0.12,0.0013725098846444,0.0003718499115118,-0.0007729103158926,0.000968239267132,0.00034218079543,5.411358666252095e-05,0.0016184702952329,0.0010283497729076
0.01,-0.01,0.13,0.0008145515266295,0.0002325989153352,-0.0007391430792926,0.0009023274949053,0.0003524890631469,5.1193588164178144e-05,0.0011242459413384,0.0009700846515482
0.01,-0.01,0.14,0.0006219751757171,6.76839570014659e-05,-0.0007216957085263,0.0003491730562141,0.0002491068282019,4.4745416723699594e-05,0.000955132939935,0.0004312518838922
0.01,-0.0,0.02,-0.0011304547525714,-0.0008034586217279,-0.001346921498885,0.0003265381449503,0.0002339810564145,0.0003363129965959,0.0019333057773148,0.0005239090823299
0.01,-0.0,0.03,-0.0003755405898403,0.0003297801235097,-0.0012623479721476,0.0001250996308737,7.790955843335636e-05,8.762111572143622e-05,0.0013576848188239,0.0001714563409743
0.01,-0.0,0.04,-0.0001790222876598,-2.9018623102347797e-05,-0.0002508110948784,0.0007079514477583,0.0002070381422032,0.0003751718658508,0.0003095113330394,0.0008275348775949
0.01,-0.0,0.05,0.000437812840083,-0.0002577761640041,-0.0001575223672678,0.000510915658585,0.0003930439861837,0.0002434041251463,0.0005319228608172,0.0006890311701228
0.01,-0.0,0.06,0.0007112463794033,0.0008270547413575,-0.0001443276386459,0.0003876348866625,0.0002237554052871,0.0001535033658626,0.0011003278714517,0.0004731707620766
0.01,-0.0,0.07,0.0004877772858284,0.0010787473557048,-5.425692651809869e-07,0.0002987063487302,0.0002743460065014,9.194399589652503e-05,0.0011839015298545,0.0004158664598599
0.01,-0.0,0.08,0.000936193930106,0.0004519700517026,-9.58589834659664e-05,0.0004144010842065,0.0002485127269153,7.9429255377041e-05,0.0010439947064591,0.0004896895349506
